"";"species";"coord_model";"lat";"long";"year";"country"
"1";"Lonomia paraobliqua";1;-27,3451;-54,4369;2002;"Argentina"
"2";"Lonomia paraobliqua";1;-27,3451;-54,4369;2002;"Argentina"
"3";"Lonomia obliqua";1;-27,149353;-54,708187;2014;"Argentina"
"4";"Lonomia obliqua";0;-26,737224;-54,4315257;2014;"Argentina"
"5";"Lonomia obliqua";1;-26,343742;-54,155375;2014;"Argentina"
"6";"Lonomia obliqua";1;-26,341322;-54,05115;2014;"Argentina"
"7";"Lonomia obliqua";1;-27,160001;-54,480346;2014;"Argentina"
"8";"Lonomia obliqua";1;-26,7044;-53,917385;2014;"Argentina"
"9";"Lonomia obliqua";1;-27,091948;-54,935352;2015;"Argentina"
"10";"Lonomia obliqua";1;-27,08508;-53,98018;2015;"Argentina"
"11";"Lonomia obliqua";1;-27,667778;-55,043333;2015;"Argentina"
"12";"Lonomia obliqua";1;-27,667778;-55,043333;2015;"Argentina"
"13";"Lonomia obliqua";1;-27,615556;-54,957222;2015;"Argentina"
"14";"Lonomia obliqua";1;-26,442433;-54,141767;2015;"Argentina"
"15";"Lonomia obliqua";0;-26,62032495;-54,1070330037654;2015;"Argentina"
"16";"Lonomia obliqua";0;-26,737224;-54,4315257;2015;"Argentina"
"17";"Lonomia obliqua";1;-27,269444;-54,7325;2015;"Argentina"
"18";"Lonomia obliqua";1;-27,216111;-54,742778;2015;"Argentina"
"19";"Lonomia obliqua";1;-26,218333;-54,061389;2015;"Argentina"
"20";"Lonomia obliqua";1;-26,140874;-53,716916;2015;"Argentina"
"21";"Lonomia obliqua";1;-27,024167;-54,472222;2015;"Argentina"
"22";"Lonomia obliqua";1;-27,020852;-54,55914;2015;"Argentina"
"23";"Lonomia obliqua";1;-27,002;-54,475583;2015;"Argentina"
"24";"Lonomia obliqua";1;-26,94236;-54,40814;2015;"Argentina"
"25";"Lonomia obliqua";1;-26,165694;-53,709443;2016;"Argentina"
"26";"Lonomia obliqua";1;-27,172405;-54,29965;2016;"Argentina"
"27";"Lonomia obliqua";1;-27,1098833;-54,371216;2016;"Argentina"
"28";"Lonomia obliqua";1;-27,258611;-54,746389;2016;"Argentina"
"29";"Lonomia obliqua";1;-26,131944;-54,130556;2016;"Argentina"
"30";"Lonomia obliqua";1;-26,063056;-54,041111;2016;"Argentina"
"31";"Lonomia obliqua";1;-27,13;-54,614444;2016;"Argentina"
"32";"Lonomia obliqua";1;-27,0943056;-54,8678055;2017;"Argentina"
"33";"Lonomia obliqua";1;-26,965927;-54,605202;2017;"Argentina"
"34";"Lonomia obliqua";1;-26,814088;-54,310187;2017;"Argentina"
"35";"Lonomia obliqua";1;-26,266667;-53,925833;2017;"Argentina"
"36";"Lonomia obliqua";1;-26,646175;-53,99274;2017;"Argentina"
"37";"Lonomia obliqua";1;-26,627298;-54,101513;2017;"Argentina"
"38";"Lonomia obliqua";1;-26,49695;-53,93579;2017;"Argentina"
"39";"Lonomia obliqua";1;-27,194167;-54,894444;2018;"Argentina"
"40";"Lonomia obliqua";1;-26,30536;-53,8168;2018;"Argentina"
"41";"Lonomia obliqua";1;-26,165078;-53,710279;2018;"Argentina"
"42";"Lonomia obliqua";1;-26,736443;-54,276552;2018;"Argentina"
"43";"Lonomia obliqua";1;-27,040396;-54,134223;2018;"Argentina"
"44";"Lonomia obliqua";1;-26,127222;-53,943889;2018;"Argentina"
"45";"Lonomia obliqua";1;-26,688667;-54,265367;2018;"Argentina"
"46";"Lonomia obliqua";1;-26,688415;-54,2651;2018;"Argentina"
"47";"Lonomia obliqua";1;-26,628018;-54,106486;2018;"Argentina"
"48";"Lonomia obliqua";1;-26,627298;-54,101513;2018;"Argentina"
"49";"Lonomia obliqua";1;-27,746279;-55,306179;2018;"Argentina"
"50";"Lonomia obliqua";1;-27,14597;-54,7111;2019;"Argentina"
"51";"Lonomia obliqua";1;-27,09769;-54,86228;2019;"Argentina"
"52";"Lonomia obliqua";1;-27,09769;-54,86228;2019;"Argentina"
"53";"Lonomia obliqua";1;-27,09769;-54,86228;2019;"Argentina"
"54";"Lonomia obliqua";1;-27,09769;-54,86228;2019;"Argentina"
"55";"Lonomia obliqua";1;-27,0943056;-54,8678055;2019;"Argentina"
"56";"Lonomia obliqua";1;-27,23392;-54,93103;2019;"Argentina"
"57";"Lonomia obliqua";1;-26,2979167;-53,748777;2019;"Argentina"
"58";"Lonomia obliqua";1;-26,2979167;-53,748777;2019;"Argentina"
"59";"Lonomia obliqua";1;-26,2979167;-53,748777;2019;"Argentina"
"60";"Lonomia obliqua";1;-26,736486;-54,276594;2019;"Argentina"
"61";"Lonomia obliqua";1;-27,406162;-55,00794;2019;"Argentina"
"62";"Lonomia obliqua";1;-25,629628;-54,556103;2019;"Argentina"
"63";"Lonomia obliqua";1;-26,68853;-54,265115;2019;"Argentina"
"64";"Lonomia obliqua";1;-26,6375;-54,132638;2019;"Argentina"
"65";"Lonomia obliqua";1;-26,628538;-54,11371;2019;"Argentina"
"66";"Lonomia obliqua";1;-26,627298;-54,101513;2019;"Argentina"
"67";"Lonomia obliqua";1;-26,627298;-54,101513;2019;"Argentina"
"68";"Lonomia obliqua";1;-26,60456;-54,124098;2019;"Argentina"
"69";"Lonomia obliqua";1;-27,09769;-54,86228;2020;"Argentina"
"70";"Lonomia obliqua";1;-27,23382;-54,93099;2020;"Argentina"
"71";"Lonomia obliqua";1;-27,490139;-55,0425;2020;"Argentina"
"72";"Lonomia obliqua";1;-26,29868;-53,74742;NA;"Argentina"
"73";"Lonomia obliqua";1;-26,6186111;-54,098888;NA;"Argentina"
"74";"Lonomia achelous";1;-16,04044;-67,817131;1984;"Bolivia"
"75";"Lonomia achelous";1;-17,0883248;-65,6763681917787;1984;"Bolivia"
"76";"Lonomia achelous";1;-16,274646;-67,682077;1984;"Bolivia"
"77";"Lonomia achelous";1;-16,055395;-67,610773;1984;"Bolivia"
"78";"Lonomia paraobliqua";1;-16,218;-67,7692;2005;"Bolivia"
"79";"Lonomia paraobliqua";1;-17,317;-64,906;NA;"Bolivia"
"80";"Lonomia obliqua";0;-28,742279;-53,0951692;1804;"Brazil"
"81";"Lonomia paraobliqua";1;-26,5;-49,5;1917;"South Yungas, Unduavi to Chulumani, 8 km before Puente Villa"
"82";"Lonomia paraobliqua";1;-26,5;-49,5;1917;"Brazil"
"83";"Lonomia obliqua";0;-22,2800004;-42,5325303;1927;"Brazil"
"84";"Lonomia obliqua";0;-22,6929855;-45,5184917977816;1928;"Brazil"
"85";"Lonomia obliqua";0;-23,0063966;-44,316326;1931;"Brazil"
"86";"Lonomia obliqua";1;-22,9519478;-43,210579;1932;"Brazil"
"87";"Lonomia obliqua";1;-22,9519478;-43,210579;1932;"Brazil"
"88";"Lonomia obliqua";1;-22,9519478;-43,210579;1932;"Brazil"
"89";"Lonomia obliqua";1;-22,5392259;-43,2095067;1932;"Brazil"
"90";"Lonomia obliqua";1;-22,9519478;-43,210579;1933;"Brazil"
"91";"Lonomia obliqua";1;-22,5392259;-43,2095067;1933;"Brazil"
"92";"Lonomia obliqua";0;-22,9110137;-43,2093727;1933;"Brazil"
"93";"Lonomia obliqua";0;-22,4164578;-42,975194;1933;"Brazil"
"94";"Lonomia obliqua";0;-23,0063966;-44,316326;1934;"Brazil"
"95";"Lonomia obliqua";0;-23,0063966;-44,316326;1934;"Brazil"
"96";"Lonomia obliqua";0;-23,0063966;-44,316326;1934;"Brazil"
"97";"Lonomia obliqua";0;-23,0063966;-44,316326;1934;"Brazil"
"98";"Lonomia obliqua";0;-23,0063966;-44,316326;1934;"Brazil"
"99";"Lonomia obliqua";1;-22,8659317;-43,253318;1935;"Brazil"
"100";"Lonomia obliqua";0;-23,0063966;-44,316326;1935;"Brazil"
"101";"Lonomia obliqua";1;-22,9814243;-43,2383245;1936;"Brazil"
"102";"Lonomia paraobliqua";1;-26,283;-49,333;1936;"Brazil"
"103";"Lonomia paraobliqua";1;-26,283;-49,333;1936;"Brazil"
"104";"Lonomia obliqua";1;-22,750119;-45,58595;1937;"Brazil"
"105";"Lonomia obliqua";0;-22,6929855;-45,5184917977816;1937;"Brazil"
"106";"Lonomia obliqua";0;-22,6820178;-44,3221805;1937;"Brazil"
"107";"Lonomia obliqua";0;-22,6929855;-45,5184917977816;1938;"Brazil"
"108";"Lonomia obliqua";0;-22,6929855;-45,5184917977816;1938;"Brazil"
"109";"Lonomia obliqua";0;-22,6929855;-45,5184917977816;1938;"Brazil"
"110";"Lonomia obliqua";0;-22,6929855;-45,5184917977816;1938;"Brazil"
"111";"Lonomia obliqua";0;-22,4164578;-42,975194;1938;"Brazil"
"112";"Lonomia obliqua";0;-22,6929855;-45,5184917977816;1938;"Brazil"
"113";"Lonomia obliqua";0;-22,5075743;-43,1785356;1938;"Brazil"
"114";"Lonomia obliqua";0;-25,0891685;-50,1601812;1938;"Brazil"
"115";"Lonomia obliqua";0;-22,4164578;-42,975194;1939;"Brazil"
"116";"Lonomia obliqua";0;-25,0891685;-50,1601812;1939;"Brazil"
"117";"Lonomia obliqua";0;-22,9110137;-43,2093727;1939;"Brazil"
"118";"Lonomia obliqua";0;-24,3172209;-47,6355618;1940;"Brazil"
"119";"Lonomia obliqua";0;-24,3172209;-47,6355618;1940;"Brazil"
"120";"Lonomia obliqua";0;-24,3172209;-47,6355618;1940;"Brazil"
"121";"Lonomia obliqua";0;-23,528805;-45,84653;1940;"Brazil"
"122";"Lonomia obliqua";0;-22,4164578;-42,975194;1940;"Brazil"
"123";"Lonomia obliqua";0;-19,936339;-40,597945;1943;"Brazil"
"124";"Lonomia obliqua";0;-19,936339;-40,597945;1943;"Brazil"
"125";"Lonomia obliqua";0;-19,936339;-40,597945;1943;"Brazil"
"126";"Lonomia obliqua";0;-19,9227318;-43,9450948;1945;"Brazil"
"127";"Lonomia obliqua";0;-19,9227318;-43,9450948;1945;"Brazil"
"128";"Lonomia obliqua";0;-19,9227318;-43,9450948;1945;"Brazil"
"129";"Lonomia obliqua";0;-19,9227318;-43,9450948;1945;"Brazil"
"130";"Lonomia obliqua";0;-23,528805;-45,84653;1946;"Brazil"
"131";"Lonomia obliqua";0;-23,528805;-45,84653;1946;"Brazil"
"132";"Lonomia obliqua";0;-22,4955278;-44,5633108;1948;"Brazil"
"133";"Lonomia obliqua";0;-22,195355;-48,7801925;1948;"Brazil"
"134";"Lonomia obliqua";0;-23,528805;-45,84653;1948;"Brazil"
"135";"Lonomia obliqua";0;-23,528805;-45,84653;1948;"Brazil"
"136";"Lonomia obliqua";0;-19,936339;-40,597945;1948;"Brazil"
"137";"Lonomia obliqua";0;-19,936339;-40,597945;1948;"Brazil"
"138";"Lonomia paraobliqua";1;-26,283;-49,333;1950;"Brazil"
"139";"Lonomia obliqua";0;-22,4955278;-44,5633108;1950;"Brazil"
"140";"Lonomia paraobliqua";1;-26,283;-49,333;1950;"Brazil"
"141";"Lonomia obliqua";0;-22,4955278;-44,5633108;1951;"Brazil"
"142";"Lonomia obliqua";0;-22,4955278;-44,5633108;1951;"Brazil"
"143";"Lonomia obliqua";0;-22,4955278;-44,5633108;1951;"Brazil"
"144";"Lonomia obliqua";1;-22,32449;-44,5970335;1952;"Brazil"
"145";"Lonomia obliqua";1;-22,32449;-44,5970335;1952;"Brazil"
"146";"Lonomia obliqua";0;-25,4295963;-49,2712724;1952;"Brazil"
"147";"Lonomia obliqua";0;-25,4295963;-49,2712724;1952;"Brazil"
"148";"Lonomia obliqua";0;-22,6929855;-45,5184917977816;1953;"Brazil"
"149";"Lonomia obliqua";0;-23,528805;-45,84653;1956;"Brazil"
"150";"Lonomia paraobliqua";1;-26,283;-49,333;1959;"Brazil"
"151";"Lonomia paraobliqua";1;-26,283;-49,333;1959;"Brazil"
"152";"Lonomia paraobliqua";1;-26,283;-49,333;1959;"Brazil"
"153";"Lonomia paraobliqua";1;-26,283;-49,333;1959;"Brazil"
"154";"Lonomia paraobliqua";1;-28,267;-49,117;1960;"Brazil"
"155";"Lonomia paraobliqua";1;-26,283;-49,333;1960;"Brazil"
"156";"Lonomia paraobliqua";1;-26,283;-49,333;1960;"Brazil"
"157";"Lonomia obliqua";0;-26,4267153;-49,24747;1960;"Brazil"
"158";"Lonomia paraobliqua";1;-28,267;-49,117;1960;"Brazil"
"159";"Lonomia paraobliqua";1;-26,283;-49,333;1960;"Brazil"
"160";"Lonomia paraobliqua";1;-26,283;-49,333;1960;"Brazil"
"161";"Lonomia paraobliqua";1;-22,5;-43,183;1961;"Brazil"
"162";"Lonomia paraobliqua";1;-22,5;-43,183;1961;"Brazil"
"163";"Lonomia obliqua";0;-22,6820178;-44,3221805;1962;"Brazil"
"164";"Lonomia obliqua";1;-22,4898211;-44,5734134;1963;"Brazil"
"165";"Lonomia paraobliqua";1;-22,333;-44,717;1963;"Brazil"
"166";"Lonomia paraobliqua";1;-22,333;-44,717;1963;"Brazil"
"167";"Lonomia paraobliqua";1;-22,433;-42,983;1965;"Brazil"
"168";"Lonomia paraobliqua";1;-26,5;-49,5;1965;"Brazil"
"169";"Lonomia paraobliqua";1;-26,5;-49,5;1965;"Brazil"
"170";"Lonomia paraobliqua";1;-22,433;-42,983;1965;"Brazil"
"171";"Lonomia obliqua";0;-27,0628367;-51,114965;1967;"Brazil"
"172";"Lonomia paraobliqua";1;-26,5;-49,5;1967;"Brazil"
"173";"Lonomia paraobliqua";1;-26,5;-49,5;1967;"Brazil"
"174";"Lonomia paraobliqua";1;-26,5;-49,5;1967;"Brazil"
"175";"Lonomia paraobliqua";1;-26,5;-49,5;1967;"Brazil"
"176";"Lonomia paraobliqua";1;-26,5;-49,5;1967;"Brazil"
"177";"Lonomia paraobliqua";1;-26,5;-49,5;1967;"Brazil"
"178";"Lonomia paraobliqua";1;-26,5;-49,5;1967;"Brazil"
"179";"Lonomia paraobliqua";1;-26,5;-49,5;1967;"Brazil"
"180";"Lonomia paraobliqua";1;-26,5;-49,5;1967;"Brazil"
"181";"Lonomia paraobliqua";1;-26,5;-49,5;1967;"Brazil"
"182";"Lonomia obliqua";0;-27,0628367;-51,114965;1968;"Brazil"
"183";"Lonomia obliqua";0;-27,0628367;-51,114965;1968;"Brazil"
"184";"Lonomia paraobliqua";1;-26,5;-49,5;1968;"Brazil"
"185";"Lonomia paraobliqua";1;-26,5;-49,5;1968;"Brazil"
"186";"Lonomia paraobliqua";1;-26,5;-49,5;1968;"Brazil"
"187";"Lonomia paraobliqua";1;-26,5;-49,5;1968;"Brazil"
"188";"Lonomia paraobliqua";1;-26,5;-49,5;1968;"Brazil"
"189";"Lonomia paraobliqua";1;-26,5;-49,5;1968;"Brazil"
"190";"Lonomia paraobliqua";1;-26,5;-49,5;1968;"Brazil"
"191";"Lonomia paraobliqua";1;-26,5;-49,5;1968;"Brazil"
"192";"Lonomia paraobliqua";1;-15,79;-47,88;1968;"Brazil"
"193";"Lonomia paraobliqua";1;-15,79;-47,88;1968;"Brazil"
"194";"Lonomia paraobliqua";1;-26,5;-49,5;1969;"Brazil"
"195";"Lonomia paraobliqua";1;-26,5;-49,5;1969;"Brazil"
"196";"Lonomia paraobliqua";1;-26,283;-49,333;1971;"Brazil"
"197";"Lonomia paraobliqua";1;-26,283;-49,333;1971;"Brazil"
"198";"Lonomia obliqua";1;-15,5833;-47,7;1976;"Brazil"
"199";"Lonomia obliqua";1;-15,5833;-47,7;1976;"Brazil"
"200";"Lonomia obliqua";1;-15,5833;-47,7;1976;"Brazil"
"201";"Lonomia obliqua";1;-15,5833;-47,7;1976;"Brazil"
"202";"Lonomia obliqua";1;-15,5833;-47,7;1977;"Brazil"
"203";"Lonomia obliqua";1;-15,5833;-47,7;1977;"Brazil"
"204";"Lonomia obliqua";1;-15,5833;-47,7;1977;"Brazil"
"205";"Lonomia obliqua";1;-15,5833;-47,7;1978;"Brazil"
"206";"Lonomia obliqua";1;-15,5833;-47,7;1978;"Brazil"
"207";"Lonomia obliqua";1;-15,5833;-47,7;1978;"Brazil"
"208";"Lonomia obliqua";1;-15,5833;-47,7;1979;"Brazil"
"209";"Lonomia obliqua";0;-19,5687682;-40,1721991;1981;"Brazil"
"210";"Lonomia achelous";1;10,69249;-61,2894;1981;"Brazil"
"211";"Lonomia paraobliqua";1;-20,409;-41,006;1981;"Brazil"
"212";"Lonomia paraobliqua";1;-20,409;-41,006;1981;"Brazil"
"213";"Lonomia paraobliqua";1;-20,288;-41,569;1981;"Brazil"
"214";"Lonomia paraobliqua";1;-20,288;-41,569;1981;"Brazil"
"215";"Lonomia paraobliqua";1;-20,283;-41,525;1981;"Brazil"
"216";"Lonomia paraobliqua";1;-20,283;-41,525;1981;"Brazil"
"217";"Lonomia paraobliqua";1;-20,283;-41,525;1981;"Brazil"
"218";"Lonomia paraobliqua";1;-20,283;-41,525;1981;"Brazil"
"219";"Lonomia paraobliqua";1;-20,283;-41,525;1981;"Brazil"
"220";"Lonomia paraobliqua";1;-20,283;-41,525;1981;"Brazil"
"221";"Lonomia paraobliqua";1;-20,283;-41,525;1981;"Brazil"
"222";"Lonomia paraobliqua";1;-20,283;-41,525;1981;"Brazil"
"223";"Lonomia paraobliqua";0;-26,2483669;-49,3820672;1984;"Brazil"
"224";"Lonomia achelous";0;-1,1420039;-52,13818;1986;"Brazil"
"225";"Lonomia achelous";0;-1,1420039;-52,13818;1986;"Brazil"
"226";"Lonomia achelous";0;-1,1420039;-52,13818;1986;"Brazil"
"227";"Lonomia obliqua";1;-19,13843;-40,059363;1987;"Brazil"
"228";"Lonomia achelous";1;-19,121158;-40,059406;1987;"Brazil"
"229";"Lonomia obliqua";0;-25,4298854;-48,7125431;1987;"Brazil"
"230";"Lonomia obliqua";0;-25,533816;-49,2072163;1987;"Brazil"
"231";"Lonomia obliqua";0;-25,0891685;-50,1601812;1987;"Brazil"
"232";"Lonomia obliqua";0;-24,3282939;-50,6318021;1987;"Brazil"
"233";"Lonomia obliqua";0;-23,4369861;-50,2478173;1987;"Brazil"
"234";"Lonomia obliqua";1;-19,13843;-40,059363;1988;"Brazil"
"235";"Lonomia achelous";1;-19,121158;-40,059406;1988;"Brazil"
"236";"Lonomia obliqua";1;-19,13843;-40,059363;1989;"Brazil"
"237";"Lonomia achelous";1;-19,121158;-40,059406;1989;"Brazil"
"238";"Lonomia obliqua";1;-19,13843;-40,059363;1990;"Brazil"
"239";"Lonomia achelous";1;-19,121158;-40,059406;1990;"Brazil"
"240";"Lonomia obliqua";1;-19,13843;-40,059363;1992;"Brazil"
"241";"Lonomia achelous";1;-19,121158;-40,059406;1992;"Brazil"
"242";"Lonomia obliqua";0;-29,714209;-52,4285807;1994;"Brazil"
"243";"Lonomia obliqua";0;-29,7157235;-52,5007403;1994;"Brazil"
"244";"Lonomia obliqua";0;-28,53429;-52,1548439;1994;"Brazil"
"245";"Lonomia obliqua";0;-28,2550598;-52,3966606;1994;"Brazil"
"246";"Lonomia obliqua";0;-28,2782729;-52,1948111;1994;"Brazil"
"247";"Lonomia obliqua";0;-29,4395698;-51,5103295;1994;"Brazil"
"248";"Lonomia obliqua";0;-29,4395698;-51,5103295;1994;"Brazil"
"249";"Lonomia obliqua";0;-29,4395698;-51,5103295;1994;"Brazil"
"250";"Lonomia obliqua";0;-29,4395698;-51,5103295;1994;"Brazil"
"251";"Lonomia obliqua";0;-29,714209;-52,4285807;1994;"Brazil"
"252";"Lonomia obliqua";0;-27,6350709;-52,2738654;1994;"Brazil"
"253";"Lonomia obliqua";0;-28,8471928;-51,8907881;1994;"Brazil"
"254";"Lonomia obliqua";0;-28,2550598;-52,3966606;1994;"Brazil"
"255";"Lonomia obliqua";0;-28,4575507;-52,8196547;1994;"Brazil"
"256";"Lonomia obliqua";0;-28,5006499;-51,7050503;1994;"Brazil"
"257";"Lonomia obliqua";0;-29,22647;-51,3468188;1994;"Brazil"
"258";"Lonomia obliqua";0;-28,1073953;-52,1446254;1994;"Brazil"
"259";"Lonomia obliqua";0;-27,2312011;-52,0231024;1994;"Brazil"
"260";"Lonomia paraobliqua";1;-26,4;-49,2167;1994;"Brazil"
"261";"Lonomia obliqua";1;-18,7167;-47,5;1994;"Brazil"
"262";"Lonomia obliqua";0;-29,4395698;-51,5103295;1995;"Brazil"
"263";"Lonomia obliqua";0;-29,4395698;-51,5103295;1995;"Brazil"
"264";"Lonomia obliqua";0;-29,714209;-52,4285807;1995;"Brazil"
"265";"Lonomia obliqua";0;-28,53429;-52,1548439;1995;"Brazil"
"266";"Lonomia obliqua";0;-28,53429;-52,1548439;1995;"Brazil"
"267";"Lonomia obliqua";0;-29,714209;-52,4285807;1995;"Brazil"
"268";"Lonomia obliqua";0;-29,714209;-52,4285807;1995;"Brazil"
"269";"Lonomia obliqua";0;-29,714209;-52,4285807;1995;"Brazil"
"270";"Lonomia obliqua";0;-29,714209;-52,4285807;1995;"Brazil"
"271";"Lonomia obliqua";0;-28,53429;-52,1548439;1995;"Brazil"
"272";"Lonomia obliqua";0;-29,714209;-52,4285807;1995;"Brazil"
"273";"Lonomia obliqua";0;-29,714209;-52,4285807;1995;"Brazil"
"274";"Lonomia obliqua";0;-29,714209;-52,4285807;1995;"Brazil"
"275";"Lonomia obliqua";0;-28,53429;-52,1548439;1995;"Brazil"
"276";"Lonomia obliqua";0;-28,53429;-52,1548439;1995;"Brazil"
"277";"Lonomia obliqua";0;-29,4395698;-51,5103295;1995;"Brazil"
"278";"Lonomia achelous";1;-12,5667;-60,05;1995;"Brazil"
"279";"Lonomia achelous";1;-12,5667;-60,05;1995;"Brazil"
"280";"Lonomia achelous";1;-12,5667;-60,05;1995;"Brazil"
"281";"Lonomia achelous";1;-12,5667;-60,05;1995;"Brazil"
"282";"Lonomia achelous";1;-12,5667;-60,05;1995;"Brazil"
"283";"Lonomia achelous";1;-12,5667;-60,05;1995;"Brazil"
"284";"Lonomia achelous";1;-12,5667;-60,05;1995;"Brazil"
"285";"Lonomia achelous";1;-12,5667;-60,05;1995;"Brazil"
"286";"Lonomia achelous";1;-12,5667;-60,05;1995;"Brazil"
"287";"Lonomia achelous";1;-12,5667;-60,05;1995;"Brazil"
"288";"Lonomia achelous";1;-12,5667;-60,05;1995;"Brazil"
"289";"Lonomia achelous";1;-12,5667;-60,05;1995;"Brazil"
"290";"Lonomia achelous";1;-12,5667;-60,05;1995;"Brazil"
"291";"Lonomia achelous";1;-12,5667;-60,05;1995;"Brazil"
"292";"Lonomia achelous";1;-12,5667;-60,05;1995;"Brazil"
"293";"Lonomia obliqua";0;-28,53429;-52,1548439;1996;"Brazil"
"294";"Lonomia obliqua";0;-28,53429;-52,1548439;1996;"Brazil"
"295";"Lonomia obliqua";0;-28,53429;-52,1548439;1996;"Brazil"
"296";"Lonomia obliqua";1;-20,1666;-40,5666;1996;"Brazil"
"297";"Lonomia obliqua";1;-15,5833;-47,7;1997;"Brazil"
"298";"Lonomia obliqua";1;-15,5833;-47,7;1997;"Brazil"
"299";"Lonomia obliqua";1;-15,5833;-47,7;1997;"Brazil"
"300";"Lonomia obliqua";0;-27,6350709;-52,2738654;1998;"Brazil"
"301";"Lonomia obliqua";0;-28,1073953;-52,1446254;1998;"Brazil"
"302";"Lonomia obliqua";0;-28,2550598;-52,3966606;1998;"Brazil"
"303";"Lonomia obliqua";0;-28,2550598;-52,3966606;1998;"Brazil"
"304";"Lonomia obliqua";0;-28,2981634;-52,7942363;1998;"Brazil"
"305";"Lonomia obliqua";0;-27,6970921;-52,0521778;1998;"Brazil"
"306";"Lonomia obliqua";0;-27,8871493;-52,2257967;1998;"Brazil"
"307";"Lonomia obliqua";0;-27,2312011;-52,0231024;1998;"Brazil"
"308";"Lonomia obliqua";0;-27,6350709;-52,2738654;1998;"Brazil"
"309";"Lonomia obliqua";0;-27,6350709;-52,2738654;1998;"Brazil"
"310";"Lonomia obliqua";0;-27,6350709;-52,2738654;1998;"Brazil"
"311";"Lonomia obliqua";0;-28,8852198;-52,999098;1998;"Brazil"
"312";"Lonomia obliqua";0;-28,2550598;-52,3966606;1998;"Brazil"
"313";"Lonomia obliqua";0;-29,6071165;-53,7557841;1998;"Brazil"
"314";"Lonomia obliqua";0;-27,3955734;-52,3024325;1998;"Brazil"
"315";"Lonomia obliqua";0;-27,6970921;-52,0521778;1998;"Brazil"
"316";"Lonomia obliqua";0;-27,4086573;-52,41305;1998;"Brazil"
"317";"Lonomia obliqua";0;-27,7167968;-52,6257885;1998;"Brazil"
"318";"Lonomia obliqua";0;-28,8852198;-52,999098;1998;"Brazil"
"319";"Lonomia obliqua";0;-28,2981634;-52,7942363;1998;"Brazil"
"320";"Lonomia obliqua";0;-27,76337295;-51,9890065638255;1998;"Brazil"
"321";"Lonomia obliqua";0;-29,389131;-55,865875;1998;"Brazil"
"322";"Lonomia obliqua";0;-30,5361752;-52,5156041704733;1998;"Brazil"
"323";"Lonomia obliqua";0;-27,5299266;-52,7325438;1998;"Brazil"
"324";"Lonomia obliqua";0;-27,6350709;-52,2738654;1998;"Brazil"
"325";"Lonomia obliqua";0;-27,3910282;-52,5703742;1998;"Brazil"
"326";"Lonomia obliqua";0;-27,8603248;-52,0856015;1998;"Brazil"
"327";"Lonomia obliqua";0;-28,7959241;-53,2246622;1998;"Brazil"
"328";"Lonomia obliqua";0;-27,5879319;-52,0927073;1998;"Brazil"
"329";"Lonomia obliqua";0;-27,8871493;-52,2257967;1998;"Brazil"
"330";"Lonomia obliqua";0;-27,4439526;-52,9183699;1998;"Brazil"
"331";"Lonomia obliqua";0;-27,9367583;-52,4251556;1998;"Brazil"
"332";"Lonomia obliqua";0;-27,5658904;-51,6677057;1998;"Brazil"
"333";"Lonomia obliqua";0;-28,4493053;-52,2002156;1998;"Brazil"
"334";"Lonomia obliqua";0;-27,4622708;-51,9081009;1998;"Brazil"
"335";"Lonomia obliqua";0;-28,6774191;-52,1663732;1998;"Brazil"
"336";"Lonomia obliqua";0;-27,7099371;-51,7586234;1998;"Brazil"
"337";"Lonomia obliqua";0;-28,2550598;-52,3966606;1998;"Brazil"
"338";"Lonomia obliqua";0;-28,1625105;-51,9297926;1998;"Brazil"
"339";"Lonomia obliqua";0;-27,9098613;-51,6433072;1998;"Brazil"
"340";"Lonomia obliqua";0;-27,5588628;-52,5241756;1998;"Brazil"
"341";"Lonomia obliqua";0;-27,4995057;-52,149354;1998;"Brazil"
"342";"Lonomia obliqua";0;-27,5706489;-52,0210682;1998;"Brazil"
"343";"Lonomia obliqua";0;-28,1073953;-52,1446254;1998;"Brazil"
"344";"Lonomia obliqua";0;-28,53429;-52,1548439;1998;"Brazil"
"345";"Lonomia obliqua";1;-22,3013;-42,5538;1998;"Brazil"
"346";"Lonomia obliqua";0;-28,8471928;-51,8907881;1999;"Brazil"
"347";"Lonomia obliqua";0;-28,2550598;-52,3966606;1999;"Brazil"
"348";"Lonomia obliqua";0;-27,6350709;-52,2738654;1999;"Brazil"
"349";"Lonomia obliqua";0;-27,6350709;-52,2738654;1999;"Brazil"
"350";"Lonomia obliqua";0;-27,8819735;-52,2433954;1999;"Brazil"
"351";"Lonomia obliqua";0;-28,4575507;-52,8196547;1999;"Brazil"
"352";"Lonomia obliqua";0;-28,53429;-52,1548439;1999;"Brazil"
"353";"Lonomia obliqua";0;-28,4575507;-52,8196547;1999;"Brazil"
"354";"Lonomia obliqua";0;-28,1775297;-52,0360304;1999;"Brazil"
"355";"Lonomia obliqua";0;-28,9718745;-52,0069187;1999;"Brazil"
"356";"Lonomia obliqua";0;-27,3955734;-52,3024325;1999;"Brazil"
"357";"Lonomia obliqua";0;-27,4086573;-52,41305;1999;"Brazil"
"358";"Lonomia obliqua";0;-27,9230048;-53,0401045;1999;"Brazil"
"359";"Lonomia obliqua";0;-27,6722339;-51,4583497;1999;"Brazil"
"360";"Lonomia obliqua";0;-27,7167968;-52,6257885;1999;"Brazil"
